Order ID,Order Date,Ship Date,Customer Name,Customer ID,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1369,02-05-2025,06-05-2025,Jim Acosta,CUST381,Home Office,PROD7975,keyboard,Electronics,North,Indiana,West Nicholas,8,2917,20,18668.8,14787.97,3880.83,Credit Card,Cancelled,Schneider-Garcia,ashleychavez@manning.com,31,No,0
ORD1370,04-11-2024,10-11-2024,Scott Johnson,CUST451,Consumer,PROD4905,Sofa,Furniture,East,South Dakota,Harveyburgh,1,4981,15,4233.85,3590.53,643.32,Net Banking,Delivered,"Gonzales, Martinez and Benton",zatkinson@austin-rojas.com,4,Yes,23
ORD1371,13-11-2025,17-11-2025,Aaron Glover,CUST117,Home Office,PROD8478,Bookshelf,Furniture,South,New Jersey,Port Amber,1,242,15,205.7,133.46,72.24,Net Banking,Cancelled,Flores Group,abennett@serrano.com,7,Yes,78
ORD1372,26-08-2024,02-09-2024,Ariana Williamson,CUST299,Consumer,PROD5842,Sofa,Furniture,South,Florida,Yolandaside,10,1713,10,15417,9393.69,6023.31,Net Banking,Pending,"Park, Dominguez and Edwards",fjackson@nash.com,23,No,0
ORD1373,05-11-2024,08-11-2024,Benjamin Brewer,CUST524,Consumer,PROD6500,Sofa,Furniture,East,Alabama,Shawnberg,9,1325,15,10136.25,6803.47,3332.78,Credit Card,Returned,"Cruz, Maddox and Torres",gwheeler@gillespie.biz,29,No,0
ORD1374,23-07-2025,27-07-2025,Mrs. Gail Hayes,CUST728,Corporate,PROD4637,stapler,Office Supplies,North,Connecticut,Bryanton,2,2719,20,4350.4,3227.65,1122.75,Cash,Delivered,Turner PLC,rachael67@davis-peterson.com,38,No,0
ORD1375,23-05-2025,27-05-2025,Rachel Benton,CUST593,Home Office,PROD4869,keyboard,Electronics,North,Montana,East Josephchester,1,3419,10,3077.1,1921.39,1155.71,Credit Card,Returned,"Lewis, Chavez and Wilson",millerkenneth@moore.net,36,No,0
ORD1376,18-12-2024,24-12-2024,Yvonne Velasquez,CUST831,Consumer,PROD9525,Headphones,Electronics,East,Wyoming,Pricehaven,3,3875,20,9300,5619.37,3680.63,UPI,Delivered,"Douglas, Harris and Smith",moorejohn@owen.info,21,No,0
ORD1377,28-06-2025,04-07-2025,Jeffrey Aguilar,CUST969,Consumer,PROD8320,pen,Office Supplies,East,Alabama,Mendozaville,5,338,0,1690,1227.62,462.38,Credit Card,Returned,Smith PLC,andrew02@lopez-cox.info,8,Yes,93
ORD1378,08-09-2024,09-09-2024,Nicole Sanchez,CUST470,Home Office,PROD1415,Juice Pack,Grocery,South,Vermont,Smithburgh,8,1289,15,8765.2,7136.82,1628.38,Cash,Returned,"Burgess, Weber and Davis",sandovalmelissa@warren.org,0,Yes,28
ORD1379,29-02-2024,02-03-2024,Christopher Stokes,CUST534,Consumer,PROD3950,Snacks,Grocery,West,Maryland,Stevensview,8,464,20,2969.6,1791.77,1177.83,UPI,Cancelled,Noble-Tucker,mossjoseph@collins.com,23,No,0
ORD1380,31-10-2025,02-11-2025,Paul King,CUST808,Corporate,PROD2291,monitor,Electronics,West,Kentucky,East Melissa,2,4040,5,7676,4704.99,2971.01,Net Banking,Pending,Mays-Carroll,frederickzimmerman@adams.info,23,No,0
ORD1381,23-03-2025,28-03-2025,Robert Joseph,CUST888,Consumer,PROD1775,calculator,Office Supplies,South,Iowa,Port Mary,5,1678,0,8390,5159.97,3230.03,Cash,Pending,Anderson Inc,cdunn@camacho-patel.com,38,No,0
ORD1382,15-11-2024,17-11-2024,David Anderson,CUST220,Consumer,PROD9872,office chair,Furniture,North,Oregon,Richville,10,3465,5,32917.5,22543.11,10374.39,Credit Card,Returned,"Valencia, Rowland and Marshall",codygalvan@phillips.com,23,No,0
ORD1383,20-09-2024,22-09-2024,Teresa Bradley,CUST546,Consumer,PROD2110,keyboard,Electronics,North,Kansas,Donnaborough,1,3293,5,3128.35,2160.89,967.46,UPI,Delivered,Taylor-Rose,ytorres@aguilar.net,3,Yes,89
ORD1384,15-05-2024,18-05-2024,Rebecca Martinez,CUST818,Consumer,PROD1706,Study Table,Furniture,North,Pennsylvania,South Laura,3,2437,15,6214.35,4990.52,1223.83,UPI,Delivered,Orr-Turner,ipalmer@taylor-murray.org,43,No,0
ORD1385,06-07-2025,11-07-2025,Jordan Thomas,CUST618,Consumer,PROD7137,Sofa,Furniture,North,South Dakota,Rossfurt,3,1556,20,3734.4,2515.74,1218.66,Cash,Returned,Day-West,katherinebrown@wood.com,43,No,0
ORD1386,06-03-2025,11-03-2025,Calvin Gonzales,CUST389,Home Office,PROD6947,Snacks,Grocery,North,Illinois,Richardberg,3,1139,0,3417,2126.18,1290.82,Credit Card,Pending,Swanson LLC,frederick55@sullivan-moore.com,41,No,0
ORD1387,30-01-2025,31-01-2025,Angela Alvarez,CUST926,Home Office,PROD7709,Headphones,Electronics,East,Kentucky,Lake Melissa,10,263,15,2235.5,1918.83,316.67,Credit Card,Delivered,Harris-Lewis,todd74@watkins.org,39,No,0
ORD1388,10-07-2024,17-07-2024,Ruth Mitchell,CUST930,Corporate,PROD6609,Sofa,Furniture,East,Illinois,Johnville,7,4412,20,24707.2,20724.39,3982.81,UPI,Returned,Olson-Mclean,qgutierrez@stewart-hogan.net,36,No,0
ORD1389,26-01-2025,30-01-2025,Mrs. Elizabeth Garcia,CUST715,Home Office,PROD5627,Cooking Oil,Grocery,North,Rhode Island,Calderonbury,8,760,15,5168,3708.37,1459.63,Cash,Cancelled,Butler-Pham,traviskelly@david-jones.com,45,No,0
ORD1390,11-10-2024,17-10-2024,Christina Brooks,CUST761,Home Office,PROD7895,Headphones,Electronics,North,West Virginia,Waltersport,9,3300,20,23760,17391.92,6368.08,UPI,Pending,Barker-Ramirez,oherrera@singh.com,30,No,0
ORD1391,22-01-2024,29-01-2024,Dr. Jordan Garza,CUST273,Consumer,PROD1564,notebook,Office Supplies,West,Iowa,Amberville,10,675,5,6412.5,5223.91,1188.59,Net Banking,Delivered,"Wood, Heath and Mitchell",jmoore@peterson-long.net,47,No,0
ORD1392,22-11-2024,26-11-2024,Sara Davis,CUST257,Consumer,PROD1148,Bookshelf,Furniture,North,Oklahoma,Alexanderfurt,4,4626,15,15728.4,10806.55,4921.85,UPI,Cancelled,Wells Ltd,plee@hart.info,3,Yes,62
ORD1393,05-11-2025,11-11-2025,Edward Stewart,CUST593,Consumer,PROD9125,Snacks,Grocery,South,Missouri,Nunezhaven,2,1674,5,3180.6,2799.1,381.5,Credit Card,Pending,"Smith, Banks and Powell",kimberly79@rodriguez.biz,17,No,0
ORD1394,13-04-2024,15-04-2024,Eric Thomas,CUST864,Consumer,PROD9542,laptop,Electronics,North,Connecticut,Beckyfurt,7,2030,0,14210,8784.75,5425.25,Cash,Delivered,Baker-Perez,josephstevens@rogers-silva.com,29,No,0
ORD1395,27-07-2025,01-08-2025,Molly Vincent,CUST594,Consumer,PROD9114,laptop,Electronics,South,Pennsylvania,Port Dana,4,1955,5,7429,5515.48,1913.52,UPI,Cancelled,Robinson-Mcgrath,imoses@weber-graham.com,2,Yes,22
ORD1396,22-08-2025,27-08-2025,Erik Butler,CUST808,Consumer,PROD1345,keyboard,Electronics,West,Oklahoma,Anthonytown,8,1255,15,8534,7343.89,1190.11,Net Banking,Returned,"Wright, Fowler and Cruz",pauledwin@james-adams.info,40,No,0
ORD1397,20-02-2025,25-02-2025,Judy Estrada,CUST224,Home Office,PROD4745,office chair,Furniture,South,Washington,Lake Nataliestad,7,303,10,1908.9,1629.6,279.3,UPI,Returned,"Davis, Miller and Sloan",rileydeleon@hebert.net,42,No,0
ORD1398,27-01-2024,31-01-2024,Jill Williams,CUST600,Consumer,PROD8649,Study Table,Furniture,West,Wisconsin,Kristatown,7,2095,15,12465.25,10171,2294.25,UPI,Cancelled,Olson-Martinez,thomas45@williams.net,22,No,0
ORD1399,09-10-2025,15-10-2025,Larry Hernandez,CUST826,Home Office,PROD4147,Dining Table,Furniture,West,South Dakota,Wesleyside,1,4128,5,3921.6,2460.78,1460.82,Cash,Cancelled,Greene-Miller,angie92@trevino.com,33,No,0
ORD1400,29-04-2024,04-05-2024,Beth Morris,CUST286,Consumer,PROD7370,stapler,Office Supplies,South,Kentucky,Daniellemouth,10,2568,5,24396,17425.95,6970.05,UPI,Pending,Wade LLC,jessica57@lee.com,9,Yes,27
ORD1401,11-09-2024,12-09-2024,Laura Leonard,CUST909,Home Office,PROD7557,Snacks,Grocery,North,Washington,New Laura,7,3570,15,21241.5,17897.75,3343.75,Credit Card,Cancelled,"Salinas, Ayala and Newman",qcameron@mcmillan.com,38,No,0
ORD1402,10-10-2025,16-10-2025,Sandra Randall,CUST555,Corporate,PROD8426,Juice Pack,Grocery,West,Alabama,New James,10,232,0,2320,1985.24,334.76,UPI,Pending,Chen-Smith,wesleylee@wood-rios.info,47,No,0
ORD1403,02-09-2024,06-09-2024,Brandon Miller,CUST332,Consumer,PROD2047,Rice Bag,Grocery,North,California,North Omarville,5,1373,15,5835.25,3641.48,2193.77,Cash,Cancelled,Galvan PLC,ginapalmer@lawrence-noble.com,48,No,0
ORD1404,23-12-2024,29-12-2024,Kelli Ramos,CUST989,Corporate,PROD3432,Dining Table,Furniture,North,Connecticut,Riddleport,3,4965,15,12660.75,9270.75,3390,Credit Card,Cancelled,Lynch LLC,schultzmichael@cisneros.info,31,No,0
ORD1405,03-06-2024,09-06-2024,Carrie Bailey,CUST194,Home Office,PROD3549,notebook,Office Supplies,East,Indiana,Thomasshire,5,824,5,3914,3182.66,731.34,UPI,Cancelled,Lamb Group,chandlerherbert@everett.com,48,No,0
ORD1406,25-08-2025,01-09-2025,Tricia Hull,CUST699,Consumer,PROD7299,Rice Bag,Grocery,East,Colorado,Port Jacobbury,4,574,0,2296,2006.97,289.03,UPI,Delivered,Guzman-Daniel,christopher12@brown-johnson.net,23,No,0
ORD1407,17-03-2025,23-03-2025,Samantha Morgan,CUST353,Consumer,PROD9539,office chair,Furniture,South,Texas,West Kristine,7,3131,0,21917,19411.27,2505.73,Cash,Delivered,Underwood Group,vmason@gordon.com,25,No,0
ORD1408,10-05-2025,11-05-2025,David White,CUST450,Consumer,PROD5589,notebook,Office Supplies,East,Montana,Jonathanfort,6,3314,5,18889.8,13319.14,5570.66,Net Banking,Delivered,Ramos Ltd,andreaklein@jarvis.com,37,No,0
ORD1409,03-01-2025,06-01-2025,Susan Nguyen,CUST275,Home Office,PROD6646,File Folder,Office Supplies,North,Connecticut,South Carolynstad,2,3044,10,5479.2,4287.18,1192.02,Cash,Delivered,Mills-Ramos,ulewis@perry-wright.biz,44,No,0
ORD1410,11-10-2024,16-10-2024,Natasha King,CUST251,Home Office,PROD5735,notebook,Office Supplies,West,Alabama,Jamesburgh,5,2196,10,9882,8219.16,1662.84,Cash,Pending,Boyd-Miller,melinda73@garcia-lewis.com,33,No,0
ORD1411,06-05-2024,08-05-2024,George Joseph,CUST897,Consumer,PROD5305,File Folder,Office Supplies,West,Arizona,Shannonport,4,4831,10,17391.6,10736.92,6654.68,Cash,Cancelled,Holt-Bright,clarkjohn@fletcher.com,47,No,0
ORD1412,23-06-2025,28-06-2025,Lauren Harris,CUST381,Corporate,PROD8311,stapler,Office Supplies,East,Connecticut,Laurenville,6,4541,20,21796.8,14175.51,7621.29,UPI,Returned,Little Ltd,garrett22@oneal.com,34,No,0
ORD1413,13-02-2024,18-02-2024,Rachel Morgan,CUST260,Corporate,PROD1823,Cooking Oil,Grocery,East,Tennessee,South Jamesshire,5,1811,0,9055,6079.82,2975.18,Credit Card,Pending,"Ford, Casey and Garcia",cardenasandrew@dunn.com,25,No,0
ORD1414,26-08-2024,30-08-2024,Tabitha Smith,CUST302,Corporate,PROD6281,Bookshelf,Furniture,North,Louisiana,Mitchellchester,8,3411,0,27288,19393.27,7894.73,Credit Card,Pending,"Barry, Rollins and Gutierrez",harold60@cruz.info,24,No,0
ORD1415,24-12-2024,27-12-2024,Paul Williams,CUST998,Home Office,PROD7812,calculator,Office Supplies,East,Arkansas,South Kimberlyton,4,4149,15,14106.6,8845.62,5260.98,Cash,Returned,Hall Inc,klinediana@ballard.net,14,No,0
ORD1416,06-02-2025,13-02-2025,Teresa Thomas,CUST270,Consumer,PROD2017,Study Table,Furniture,West,Nebraska,Nicholsonville,7,3156,15,18778.2,12456.1,6322.1,Net Banking,Returned,Stuart-Scott,powelljoseph@weber.biz,7,Yes,46
ORD1417,06-01-2024,08-01-2024,Benjamin Neal,CUST793,Home Office,PROD2570,Study Table,Furniture,West,Wyoming,Port William,10,4470,15,37995,23763.15,14231.85,Net Banking,Cancelled,Barrett-Johnson,alejandro73@fernandez.com,2,Yes,27
ORD1418,11-01-2024,13-01-2024,Peter Galloway,CUST322,Corporate,PROD2668,keyboard,Electronics,West,Montana,East Matthewhaven,2,2091,20,3345.6,2910.51,435.09,Cash,Pending,Thomas-Logan,christina73@krueger-delacruz.com,15,No,0
ORD1419,29-03-2025,05-04-2025,April Smith,CUST379,Corporate,PROD7971,Juice Pack,Grocery,West,Illinois,Samuelbury,1,540,20,432,259.42,172.58,Net Banking,Cancelled,Campos and Sons,xfuentes@martin.com,31,No,0
ORD1420,12-03-2025,13-03-2025,Allison Horne,CUST708,Consumer,PROD7797,Snacks,Grocery,North,California,Lake Matthewhaven,6,3077,15,15692.7,12866.51,2826.19,Net Banking,Cancelled,Richards LLC,chavezrachel@bridges-gibson.com,13,No,0
ORD1421,06-07-2025,09-07-2025,David Morton,CUST926,Home Office,PROD1073,mouse,Electronics,West,Tennessee,Port Josephstad,1,4064,10,3657.6,3182.92,474.68,Net Banking,Returned,Herrera-Larson,kevin22@kramer.com,29,No,0
ORD1422,15-05-2025,22-05-2025,Kevin Sanchez,CUST908,Corporate,PROD1035,Juice Pack,Grocery,West,Vermont,West Dawn,2,397,20,635.2,391.25,243.95,UPI,Cancelled,"Lawson, Campbell and Lee",philippatrick@wolfe-sweeney.net,32,No,0
ORD1423,26-05-2025,02-06-2025,Thomas Harmon,CUST101,Corporate,PROD7446,monitor,Electronics,North,New York,North Laura,2,3351,15,5696.7,4706.77,989.93,UPI,Pending,Williamson LLC,taylorstephanie@grant-booth.net,15,No,0
ORD1424,02-12-2023,04-12-2023,Angela Anderson,CUST949,Corporate,PROD6755,notebook,Office Supplies,East,Washington,Richardstad,10,2416,10,21744,17302.75,4441.25,UPI,Pending,Flynn-Acosta,karenscott@jones.com,37,No,0
ORD1425,09-03-2025,15-03-2025,Mary Becker,CUST559,Corporate,PROD1490,mouse,Electronics,South,Montana,Davidland,7,4614,10,29068.2,20439.5,8628.7,Cash,Delivered,Robinson PLC,andrew50@williams.com,12,No,0
ORD1426,01-05-2024,03-05-2024,Frank Mcconnell,CUST967,Home Office,PROD4176,keyboard,Electronics,West,Rhode Island,Gordonborough,2,189,20,302.4,267.36,35.04,Credit Card,Pending,Hartman and Sons,nataliebennett@bullock.com,3,Yes,51
ORD1427,13-11-2024,15-11-2024,Michael Taylor,CUST456,Corporate,PROD7380,Bookshelf,Furniture,South,Tennessee,Smithport,2,1141,0,2282,1944.16,337.84,Credit Card,Pending,Henderson and Sons,kellygarcia@campbell.com,49,No,0
ORD1428,15-10-2025,19-10-2025,Christy Sawyer,CUST922,Consumer,PROD1262,notebook,Office Supplies,South,New Jersey,Reedmouth,1,425,5,403.75,342.52,61.23,Cash,Pending,"Doyle, Maldonado and Cook",mholloway@mitchell.info,50,No,0
ORD1429,24-03-2024,26-03-2024,David Ayers,CUST406,Home Office,PROD3399,Headphones,Electronics,West,Ohio,New Samantha,9,588,0,5292,4515.97,776.03,Cash,Cancelled,Meyer PLC,richard81@williams.net,47,No,0
ORD1430,12-05-2025,19-05-2025,Barry Lopez,CUST253,Consumer,PROD7425,Study Table,Furniture,East,Ohio,Englishview,10,2040,15,17340,14410.62,2929.38,UPI,Delivered,Lynch-Ryan,jose54@hammond.org,48,No,0
ORD1431,15-02-2025,22-02-2025,Michael Johnston,CUST606,Consumer,PROD5014,Rice Bag,Grocery,West,Colorado,Williamsmouth,7,1276,5,8485.4,5958.39,2527.01,Cash,Pending,Mccann PLC,rangellauren@rodriguez.com,23,No,0
ORD1432,24-06-2024,27-06-2024,Amy Ayala,CUST491,Home Office,PROD9444,Juice Pack,Grocery,South,Nebraska,Port Curtis,8,2699,20,17273.6,13589.81,3683.79,Net Banking,Returned,"Conway, Jordan and Spencer",fcohen@wilson-smith.info,44,No,0
ORD1433,16-02-2024,18-02-2024,Anna Johnson,CUST514,Home Office,PROD8008,keyboard,Electronics,North,Montana,South Carlos,7,4118,20,23060.8,17901.47,5159.33,UPI,Cancelled,Tucker Inc,mvaughn@arias.com,41,No,0
ORD1434,06-11-2024,10-11-2024,Jonathon Dixon,CUST318,Home Office,PROD1295,calculator,Office Supplies,South,Missouri,Hernandezfurt,5,4827,15,20514.75,17820.95,2693.8,UPI,Pending,Rogers-Hogan,christina75@hughes-obrien.net,22,No,0
ORD1435,20-05-2025,23-05-2025,Jennifer Tate,CUST443,Home Office,PROD7941,Sofa,Furniture,South,North Carolina,East Michael,3,1406,0,4218,2991.46,1226.54,Credit Card,Delivered,"Rivera, Ortiz and Knight",crystal87@hull-schmidt.com,8,Yes,89
ORD1436,28-08-2025,31-08-2025,Marco Soto,CUST348,Consumer,PROD5491,stapler,Office Supplies,West,Colorado,New Craigberg,4,458,15,1557.2,1215.86,341.34,Cash,Pending,"Terry, Walker and Francis",shane44@jones.com,45,No,0
ORD1437,25-01-2025,01-02-2025,Jeanette Francis,CUST817,Corporate,PROD3642,stapler,Office Supplies,North,Alaska,Humphreyborough,1,400,0,400,302.65,97.35,Cash,Returned,Williams Inc,andrew07@solis.biz,3,Yes,99
ORD1438,31-05-2025,04-06-2025,Kevin Jordan,CUST777,Home Office,PROD2086,stapler,Office Supplies,North,Kentucky,Russellside,7,1237,5,8226.05,6933.12,1292.93,Net Banking,Returned,Watson PLC,toddpaul@webb.com,41,No,0
ORD1439,13-04-2024,14-04-2024,Alexis Anderson,CUST648,Consumer,PROD9804,monitor,Electronics,North,Kansas,West Kellyside,4,4607,5,17506.6,15650.76,1855.84,Cash,Cancelled,Gutierrez-Lutz,angelaelliott@johnson-nguyen.org,16,No,0
ORD1440,03-04-2025,05-04-2025,Frances Johnson,CUST828,Corporate,PROD3644,Dining Table,Furniture,East,Illinois,Susanborough,6,2506,20,12028.8,8529.36,3499.44,UPI,Cancelled,"Johnson, Brown and Evans",sean42@jones-lynn.com,4,Yes,25
ORD1441,19-02-2024,20-02-2024,James Collins,CUST301,Consumer,PROD6955,Headphones,Electronics,East,Kentucky,Ibarrafurt,4,3568,10,12844.8,11393.56,1451.24,Net Banking,Returned,Ferguson Group,jbriggs@williams-brown.com,14,No,0
ORD1442,21-02-2024,28-02-2024,Jesse Lee MD,CUST774,Corporate,PROD5556,mouse,Electronics,West,Texas,Hillchester,2,303,0,606,369.12,236.88,Net Banking,Returned,David and Sons,michael39@moore.com,1,Yes,21
ORD1443,15-04-2024,17-04-2024,Tyler Nguyen,CUST906,Corporate,PROD7185,mouse,Electronics,North,Hawaii,West Ashleystad,8,2406,5,18285.6,12187.18,6098.42,Cash,Returned,Vazquez-Reed,zstone@cox.com,46,No,0
ORD1444,16-05-2024,23-05-2024,Ms. Jessica Martinez,CUST880,Corporate,PROD7736,Sofa,Furniture,West,Arkansas,Johnsonmouth,3,135,10,364.5,245.95,118.55,UPI,Pending,"Krause, Henderson and Wright",wavery@cervantes-barnett.com,7,Yes,94
ORD1445,22-09-2024,27-09-2024,Mr. Robert Kim,CUST752,Corporate,PROD8578,Juice Pack,Grocery,East,South Dakota,New Vanessa,4,2171,20,6947.2,4461.28,2485.92,Cash,Delivered,Lyons-Haynes,jessica83@jackson-cardenas.com,49,No,0
ORD1446,07-02-2025,09-02-2025,Jeremy Anderson,CUST642,Corporate,PROD8798,Bookshelf,Furniture,East,Louisiana,Lake Steve,9,3624,10,29354.4,26416.88,2937.52,UPI,Pending,Edwards-Bush,robertkeller@perez.org,46,No,0
ORD1447,01-10-2024,04-10-2024,Philip Morris,CUST948,Home Office,PROD7908,Bookshelf,Furniture,West,Indiana,Larrybury,10,2123,20,16984,12661,4323,UPI,Delivered,"Reese, Bernard and Hanson",slewis@guerrero.com,34,No,0
ORD1448,05-12-2023,07-12-2023,Maria Roberts,CUST658,Home Office,PROD4086,Dining Table,Furniture,West,Idaho,South Harold,6,4091,20,19636.8,12943.88,6692.92,UPI,Returned,Johnson PLC,jennagarcia@gregory.net,1,Yes,22
ORD1449,25-02-2024,27-02-2024,Sydney Calhoun,CUST700,Consumer,PROD9148,Headphones,Electronics,East,New York,Holmesview,1,2690,0,2690,1931.17,758.83,Cash,Pending,Huber-Copeland,potteralbert@clay.com,3,Yes,45
ORD1450,10-05-2025,12-05-2025,Jeffrey Hall,CUST363,Corporate,PROD7361,Snacks,Grocery,West,Alabama,Simsbury,4,4007,0,16028,13166.5,2861.5,Credit Card,Returned,Peterson Group,matthew82@hill-reed.com,20,No,0
ORD1451,27-04-2025,02-05-2025,Seth Chambers,CUST902,Home Office,PROD8615,stapler,Office Supplies,East,Maine,North Eileen,8,837,20,5356.8,4198.28,1158.52,Cash,Delivered,"Young, Williams and Ramirez",matthewwebb@garcia-wilson.com,3,Yes,93
ORD1452,29-11-2024,01-12-2024,Douglas Flores,CUST606,Consumer,PROD9209,mouse,Electronics,South,Pennsylvania,Port Tom,10,4136,15,35156,31503.46,3652.54,UPI,Delivered,Ellis Ltd,kholt@peterson.com,28,No,0
ORD1453,16-06-2025,20-06-2025,Devin Jimenez,CUST561,Home Office,PROD9000,Snacks,Grocery,East,Arizona,West Bridgettown,10,399,0,3990,2840.11,1149.89,Credit Card,Delivered,Scott LLC,dixonjoseph@jackson.com,29,No,0
ORD1454,02-03-2024,09-03-2024,Charles Blair,CUST963,Home Office,PROD6823,Rice Bag,Grocery,East,New York,Kruegerborough,7,3280,10,20664,14469.51,6194.49,Credit Card,Returned,Harris LLC,todd71@miller.com,12,No,0
ORD1455,07-02-2025,10-02-2025,Kenneth Nguyen,CUST627,Consumer,PROD5248,File Folder,Office Supplies,South,Kentucky,North Shannonmouth,3,4259,10,11499.3,9471.27,2028.03,Credit Card,Delivered,"Carson, Higgins and Mathews",rhunter@ross.biz,49,No,0
ORD1456,25-06-2024,28-06-2024,Jon Brown,CUST609,Home Office,PROD7703,monitor,Electronics,East,Montana,West Gloriahaven,6,4480,20,21504,14403.37,7100.63,Net Banking,Delivered,"Montoya, Davidson and Parks",james95@smith.com,26,No,0
ORD1457,13-12-2024,16-12-2024,Angela Hughes,CUST911,Consumer,PROD4738,stapler,Office Supplies,West,Utah,West Mark,6,4037,5,23010.9,16784.89,6226.01,UPI,Cancelled,"Hinton, Kirby and Blair",annette71@gonzales.com,31,No,0
ORD1458,12-09-2024,18-09-2024,Madison Klein,CUST780,Consumer,PROD8781,mouse,Electronics,North,Oklahoma,East Emilyview,6,1990,10,10746,7996.71,2749.29,Credit Card,Cancelled,Alvarado and Sons,plopez@hughes.com,5,Yes,90
ORD1459,27-09-2025,04-10-2025,Phillip Howard,CUST772,Consumer,PROD9705,File Folder,Office Supplies,West,Oklahoma,Port Anthony,1,2150,20,1720,1094.42,625.58,UPI,Cancelled,"Collier, Wyatt and King",ismith@martin.com,27,No,0
ORD1460,02-02-2025,03-02-2025,Sean Stokes,CUST249,Consumer,PROD9596,File Folder,Office Supplies,North,Washington,Odonnellview,5,2469,5,11727.75,9768.47,1959.28,Credit Card,Cancelled,Ramirez Inc,vferguson@jones.com,24,No,0
ORD1461,30-07-2025,01-08-2025,Susan Powell,CUST128,Corporate,PROD9608,Sugar,Grocery,North,New Hampshire,Lake Jason,9,4158,10,33679.8,26702.26,6977.54,Cash,Pending,Garcia Group,kparks@lee.org,14,No,0
ORD1462,29-06-2024,02-07-2024,Alyssa Moyer,CUST883,Consumer,PROD4286,laptop,Electronics,West,Virginia,Petersonfort,4,3227,5,12262.6,7882.55,4380.05,Cash,Cancelled,Williams-Martinez,robinsonshawn@boyd.com,11,No,0
ORD1463,25-10-2024,29-10-2024,Justin Ferguson,CUST184,Home Office,PROD4806,mouse,Electronics,East,Wyoming,New Paulfort,7,1856,5,12342.4,8353.13,3989.27,Cash,Cancelled,Bishop Inc,chambersmeghan@jones.info,23,No,0
ORD1464,01-03-2024,07-03-2024,Austin Williams,CUST210,Consumer,PROD3967,Headphones,Electronics,South,Kentucky,Coxtown,3,661,20,1586.4,966.22,620.18,Credit Card,Pending,Ritter-Jones,hhodges@williams.com,45,No,0
ORD1465,03-12-2023,08-12-2023,Ryan West,CUST563,Home Office,PROD2318,laptop,Electronics,South,Wyoming,New Laurenstad,5,4098,5,19465.5,12599.62,6865.88,Cash,Cancelled,"Davis, Daniels and Richards",megan23@edwards.org,36,No,0
ORD1466,21-07-2024,27-07-2024,Nicole Ritter,CUST971,Consumer,PROD2469,Bookshelf,Furniture,West,Utah,South Melanieville,4,3303,10,11890.8,10212.72,1678.08,UPI,Cancelled,Robinson and Sons,drichards@walker.com,47,No,0
ORD1467,31-01-2024,04-02-2024,Michael Bernard,CUST579,Corporate,PROD8178,mouse,Electronics,East,Illinois,Amandafort,7,978,0,6846,5016.46,1829.54,Credit Card,Pending,Edwards Group,joseph52@smith.com,48,No,0
